time,EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,EEG9,EEG10,EEG11,EEG12,EEG13,EEG14,EEG15,EEG16
1.392,8.23652882058326,14.400122767096573,17.83385032871958,21.440475309224187,22.130131870107814,12.845791291248496,1.5663444949711334,6.580800617552569,25.43845316153913,-51.0139254059377,30.9430502793452,-64.39704291229913,-87.0405747238984,-144.29069806006999,-168.23724328239945,-22.956309434735857
1.396,10.000000000000545,21.49330959884952,34.01782127285783,47.63495132199596,64.51390564574717,85.53100011018708,108.37777266936556,232.9793011120828,148.97760730402376,135.77558606805368,152.6162684868219,229.3976416880629,214.6334116338042,324.0073674201501,190.60270802995493,278.33431351169355
1.4,11.810373873936289,28.491699568252493,46.82353265931232,78.4640952855496,113.43660857052274,149.89524229994265,191.23821607092188,376.4875253751202,172.26513230438167,305.19591070812,218.5556693048781,246.4063289686357,673.7546666658743,211.76393067895816,200.33582081211932,179.3903915377749
1.404,13.657957859209786,34.84474653074798,61.289680940363596,86.65619390670102,103.70379147968063,158.4508527580121,136.50310125954525,164.20994006285835,125.79428702440269,131.71379845781155,90.34472449577109,86.17016521976105,22.443306239083427,-2.7538617603321995,-97.85475755419566,-55.13548371775423
1.408,15.264211755083295,41.903906374673205,66.90811538600124,96.0179900230103,100.86769178435341,119.96540041616757,89.49743379721559,64.18017555769404,22.034284065789635,-52.54999993525311,-3.8074717265169795,-20.46502863182016,-11.782221284781969,93.96684096810412,304.0445225087162,184.7486023609438
1.412,17.097753559644325,45.73274002388203,78.11355539922951,91.62659827674261,76.38923175900383,52.149500785248634,24.384224285309458,-18.557009864272146,-53.43255032514804,34.353811824437884,65.06138107131646,197.87545574339237,350.75083966577677,204.37761468411375,762.3419532989814,237.18753043585292
1.416,18.343663687013454,49.81539589247865,73.53565722015344,70.37927733785192,36.232763977199454,-24.280929081719492,-45.707148776449955,-4.61607157440956,70.37375541397759,190.29350289581043,322.48084301092354,224.9622631910596,212.8888701172805,136.05201939888113,-36.67476391977493,54.03322503019973
1.42,19.736613837969397,49.61640488833339,63.604500477655904,38.478536759511904,-7.456646970907009,-2.063497297224039,19.39584228597628,95.33208467327216,160.44163819391002,451.9972668603722,203.5209196127391,183.63144299258596,22.536694524473646,-32.45607063709309,71.82019079653439,190.52738146931836
1.424,20.491088201740936,45.279350291396696,48.88984099052024,9.331072253366504,-11.585701910061204,2.3440772570700474,87.81834083534227,173.87099574523174,230.75506843631462,260.74069506661465,-44.44622526208579,-60.937101805889085,-12.214549108003467,266.8648158971057,369.0960833187088,366.06305321400674
1.428,22.43476571786549,43.04201188788308,31.080356498208733,-16.618708147105757,-17.37649494861914,59.87545109910849,154.4453715683683,144.0614978021216,86.1402098572198,-30.823522179836914,4.442970456854042,269.70188467804695,345.4166721521226,552.7528635794272,143.95912670177978,-125.19642508804105
1.432,22.817808737783746,39.9141733639439,14.373082669175622,-16.56168176057941,25.559205469262384,104.79504382221253,155.89703941521725,83.81670657229566,-48.22901339202326,-29.5710734543363,144.5002806472944,315.71288354948007,161.52148462480156,-78.9808826263897,-9.257605587834973,158.76312275219712
1.436,23.516526512880937,33.95565139201091,-0.12689273709409576,-6.832550915385191,62.20586811640079,140.13462241327,108.97037784007513,-7.09484354573334,-38.335722760938836,160.45627449994714,220.7272651705976,125.92605242553716,-113.19030751039017,11.695892955511681,259.0938770989249,206.5815420934429
1.44,24.11054007551516,28.78034365882635,-7.331995969428803,2.9614430362671555,106.56641195190817,111.24551294299533,52.76394778523702,-25.30042277148678,126.91011536588805,296.6213488474207,110.4299045659278,3.6461263918385924,105.35313841448186,198.77547807430528,218.1482074498462,-38.74050026763581
1.444,24.681492913718554,22.070653786671535,-9.127199658425319,33.67260343007239,105.77838204055136,68.43285238013,-75.78651426394768,64.32866783941591,170.21374843263573,128.990177976941,32.663220455462195,68.96899423557025,415.36492283991674,202.74382336692008,6.038906798050959,161.6919380173431
1.448,23.921938000884964,15.300696379936475,-13.316028163569968,61.57198239567744,121.0189626702053,3.28099765725068,16.919272613232124,133.5555035761054,171.89020654138034,-73.99299175272895,52.75272743707994,247.73768251370745,156.12993717039532,-4.691846070757123,167.60406542273154,888.5007403642601
1.452,24.341302742081183,8.3170163018145,0.7316924549652022,91.97244087039894,72.15470829953992,-42.85734636110854,74.80624908261579,147.7983092265119,38.472233634664406,-40.13294724042237,259.10908730411336,165.07596252927777,36.0020336334501,185.0090051782327,311.5065842622555,45.729198028192116
1.456,23.182918342601194,3.592429718736348,8.712616974944137,87.82633234897,32.68031283550104,-23.93410758703368,122.05394217497656,117.87550664216666,-25.53820605949346,185.5579285309896,171.843527020076,-39.33518795220479,125.5574433254879,355.27694005573437,-61.49819171600191,122.88982069896849
1.46,22.911969496602563,-4.701228653430665,24.45898019106768,92.58028151349154,-12.873616908134167,43.94165135728076,172.54302233677407,31.144286649337403,116.91604487613125,243.90046128305497,11.804203501869978,75.15175729686788,215.51084314106834,56.31758718125974,39.552543586707046,238.15660722161556
1.464,22.398606980308138,-6.9364870326601,39.22697050794686,72.52998147999088,-18.584892530134525,101.62486523456371,101.36533574387326,-16.459610542711403,208.73677721631805,136.48525177668603,-68.09719319831538,264.90458591971606,122.14198255955486,-85.99603944107977,483.8438838843224,24.261179689340395
1.468,21.0849682853841,-8.419865180463116,53.84885337629869,54.801462452487115,2.7448776109896755,135.61930558836843,19.804238358314997,37.05153707002037,185.08953085492786,-8.491710975616442,266.61389543784514,252.27376946578372,-148.66525332542676,332.02656273964897,259.9755593150643,76.90844864088125
1.472,19.461851813215556,-5.755801066436213,67.4788797197182,27.126086074739728,15.431392850094788,133.56688575796755,-7.217162282633765,126.53116854697151,106.46215049864088,29.474572697072134,286.1479771973643,-8.558328219804622,185.46723232498437,170.64652646321125,-182.59138633562304,231.4558934377327
1.476,18.13375912438537,-4.416934720890755,74.08968833441159,-1.2142695282162705,64.87020185027738,90.33368165419074,13.443606277927465,235.8902809396301,24.523480896438414,156.20009267011062,140.52183305004576,26.51922778570865,756.2293824975554,-87.82246752035871,659.6982567800773,125.96229930194357
1.48,16.660700956961865,-3.109948338955487,77.96290632580875,-22.660797269074074,113.86948316927266,35.37118359383827,61.32406499204107,146.841379053005,-61.411270515102444,191.3378399425735,-55.63253806640995,287.1817911930457,96.19665631451369,115.75746822174719,187.1191095246696,-70.54216095720835
1.484,15.020613523200623,2.0385979399913055,62.18106810234213,-10.123131189881477,125.19006214976122,-7.42267183098906,151.23938410020378,21.18201205756081,102.15706302958387,136.32987509253906,51.383071971605624,245.0404506101019,-37.0248192724211,370.78837666937727,-197.22996313815776,232.46820864010448
1.488,13.34994873196508,8.490482215148484,52.564314148757674,-4.038756122518151,113.78237594003971,-7.519830302653915,143.4484530980019,-52.210654722600566,253.68987661445541,15.96958356840797,206.495602925181,-40.96503134992912,194.52979033617558,87.91772066051433,158.28434798252903,166.0339627025935
1.492,11.684229181963868,13.969123015652006,40.227302198070106,22.24548018657077,82.1814533376797,13.020766960326533,125.8908454078286,-1.8478677616429167,201.98987737171268,48.90525361793753,265.0106429501832,2.253142668130053,355.8032808043815,30.399737893102184,233.16253263189182,-5.056364891874381
1.496,9.999999999999451,21.50387405247685,25.42725358855194,48.47903878852533,35.682250035621,76.59228508852273,37.85523681277899,116.44034790538393,39.97425231290954,138.17209904122268,53.42361150855305,253.6694886251867,-5.1461412806337705,565.268252430342,103.23050369531686,218.14680459378604
1.5,8.285210289408996,28.386618610932167,12.707180143437938,69.30952609008483,9.531427330942819,112.81089289008011,-18.719831536996935,177.64403261870325,-0.6097459465755293,306.1361456349623,-69.63596285438729,621.6263173763606,20.69883114764086,645.0418275646648,80.36911887210415,581.3247523211531
1.504,6.48422546276705,34.06891069457835,-0.4369640291772541,93.26938682401985,-33.516839255527316,158.130175418518,-8.402015179098541,157.58911620462354,54.69018049809315,113.11887811252288,125.94213144913915,68.25024600354675,294.174324449471,-127.7431251018291,494.8849057134068,-55.78634626079992
1.508,4.627180773819097,39.26824156936041,-8.429442274242149,105.39169881547379,-15.739741775749124,96.03766750665821,47.124040460844476,60.02330292835863,191.3627694326626,32.48695846510533,305.0234229007151,-146.2695611999543,278.34220855042724,86.22234399054716,125.39747235118739,581.5353856387046
1.512,3.339213538419248,44.44958233602202,-12.044045774739146,81.73917475972443,17.318251355431926,52.55450556493557,112.13518900691267,-9.993148103879506,244.83335353690438,48.914427074507714,128.17207599879708,187.76864350236247,76.99516721976107,448.4690451267729,45.01949547441818,249.4662692708321
1.516,1.8090235774768928,44.88794399571848,-6.623587546931319,68.50061762508604,65.79308658383594,-1.2335464130627116,147.81060199634788,-30.098962728112383,130.1048052920074,177.3208239696132,-71.51994985962966,286.79239804401027,44.46952402608764,133.43936131046314,367.80098941479196,-181.84856462360602
1.52,-0.10084986998627166,51.04190287678256,-3.4152955610358333,38.58035289806836,91.79310948858648,-32.98003195150315,122.02281846835967,195.7829060470147,16.502585521479446,427.079308234475,15.856094095174015,95.60226543341591,283.00631642118117,-53.924810573954176,233.54866380209543,228.81011951209092
1.524,-0.8171310184678386,46.56643778844739,14.826616160172161,8.926852771919226,127.03147422387029,5.427829029430988,54.51023982757545,375.50766279760177,-61.44346109355271,273.64264663279414,251.38457386210422,51.094299591979635,273.16678679842175,163.52975152931305,-54.69879519758675,390.6480259588583
1.528,-2.21444501708903,46.27079371975467,28.96885598611955,-16.157141354759183,100.39473415723876,59.91141003436541,-15.03287767985779,213.3017855770091,93.44052524905005,-7.044565091251201,217.70164113431946,132.134525667286,-0.4629511379298492,260.1853469063982,172.68602805638972,-25.675705882524653
1.532,-3.402221816840715,42.59377942858904,45.944588176228166,-12.493482397007242,74.4790413981606,129.57697935533199,-1.7279049381507008,83.61809535616186,245.9330594599565,-8.501127323532572,79.02683036154673,362.127616870004,24.2650212381304,16.15341473018367,778.639887904255,158.9545130243378
1.536,-3.094318690141197,34.01063349587814,55.13277383676621,-5.751400183427791,38.43418540434271,156.82190773399634,31.996932584516053,18.959095970484455,189.53012450220086,147.58111421024415,-35.76260247917975,127.9705477128936,348.7086956168114,-25.96975015261728,-41.7931100248511,367.0147949855842
1.54,-3.948539018031825,29.002518774241622,63.74503661094418,10.392068366100695,1.1218521050894665,110.62960499669447,124.76916321933729,-16.9313574146546,57.62634100267003,206.13920379825413,109.50953557368098,-29.829326048149483,198.38872016668222,197.96722222468455,38.234965261573166,-26.039391715137157
1.544,-3.6841171948643545,21.96779748215516,73.87270305880386,35.166682478447356,-16.911690759880514,72.26159890575356,152.5511035095979,58.9432972436003,-39.23981711348645,115.22151726088316,274.16982268500846,82.66326831572496,54.9765384569975,214.04579599828122,387.08513670677473,124.64003093100862
1.548,-4.30315138297823,15.486448447292977,73.25830577175347,62.57925680849779,-12.766479421167809,23.356274699554554,137.78746440838043,188.7171403236253,-10.338524808361441,-42.463680409945255,352.6725421726086,306.6248303400662,112.52857439905713,69.03516037084978,143.04993565271695,411.2607985027387
1.552,-4.193550384813976,8.487928041458314,64.74872560025477,90.66125510084397,15.972716847163468,-33.23652397707251,66.7868946458164,166.64844844618528,126.85398322700303,-46.86192793622993,-102.87155581993025,166.36339658375448,749.596536798462,151.10558278795344,-190.64528742170967,109.95142744886493
1.556,-3.7431189756628687,2.1734495368982643,52.71891668360196,104.28910446321862,61.11915646778296,4.755809696377177,-32.59026188696734,120.64114383037963,178.24110846459692,135.71513078898897,4.108520245724719,-78.9036213701198,294.53372305542104,386.2146462109994,388.28072414545625,39.39134702910984
1.56,-3.1044309029019352,-4.176865373263421,36.7354935357922,98.92321210421237,114.51901301410426,38.288786891276814,-14.972724112381059,6.724854398866256,233.11541600797722,300.8867006931588,171.94982995023983,43.98587676683131,-48.67211127446751,83.16653134455024,212.3371321491309,721.4023663065217
1.564,-1.5172239330190855,-5.648641809104397,20.525550125938217,83.81427159954983,107.75547368408903,108.73173809732143,41.241164777196154,-10.185374825888701,11.926760420490098,125.45563503552151,326.59255046091715,338.45466749458944,140.51349280561047,-12.093539282178227,3.2290088127555805,181.37567189020427
1.568,-0.8694251531275352,-8.109697719434848,4.799481693453888,50.34549541154969,99.12136360384335,152.94924729823953,108.02231239328603,37.37468012851711,-76.59355499173313,32.89158912966414,59.77912220302903,164.9430777897843,229.51394141401454,617.8516421553823,162.47229384206264,123.38791556472287
1.572,0.1527597326269099,-6.114349896250147,-9.366581323542299,26.633322822049756,72.23531229611976,156.44278565851894,165.56951876202533,154.43759048128987,78.34953679190032,41.635069496654125,-103.64502647085973,58.10090815897948,95.33860980939788,474.32856292452874,300.5756886025058,507.001140244165
1.576,1.7986628823549395,-6.520295382347864,-15.441538363849816,2.1585016624959295,33.88326018226914,88.07414618786908,134.08435761296948,184.93911494032528,217.24943871086984,131.1955149340039,98.89961433635924,42.75067928744839,23.510052787766796,-130.9838044628413,29.613908806792296,123.31003847678502
1.58,3.222895448749048,-1.6030984019725878,-8.620849206319612,-7.25054656090996,-9.409478976875334,21.75853828163892,145.15265522513147,152.51736431141669,241.43265086966827,217.37635703536301,275.9585759381263,453.59741405206483,229.45991535066582,118.57576236393204,36.188832442430964,9.238327553431589
1.584,4.6617624586031425,0.5018086599108926,-8.348706146218099,-5.809887606716899,-29.47224204534919,-12.88976369410139,-16.618974621726323,10.107187946771376,72.32791372810084,123.43820055763108,225.21991463681238,583.780645909205,348.26410374246365,287.47059219172286,458.91003095799925,285.91930940971986
1.588,6.359853283456166,7.7498276157718315,3.2565922819907023,-4.852607125244603,-18.75181798466842,-12.705634437189588,-50.41153088071826,-70.46596625472728,-82.87859257521274,-80.71700473258488,-47.207589095819486,-20.51454660105216,55.11234744801612,67.42944235473732,142.96837455810018,184.53616868290382
1.592,8.239655175639466,14.891332112046978,18.31702150637081,22.41039823906708,17.448217805047427,16.309581274250405,14.247634254747922,9.268110605721944,5.633751354826558,38.6474326603838,-31.75960413604915,9.848421147497916,-126.95336221722266,76.15606259716398,-193.85872878789655,-27.328004687654868
1.596,10.000000000000574,21.46216055271283,34.177234270082,47.15630781330569,64.77604054779843,77.07662889118137,107.29744372512363,117.1450812731133,118.69047409019832,165.6363832742424,213.731220478459,251.64256181269843,168.22222790070145,340.0566607477212,496.09951924079803,210.0609176910008
1.6,11.741045203620253,28.825024705968154,48.988735704759264,74.08282642186627,110.95463494517804,122.89209233652599,135.87096070963833,150.76344264785143,256.9483002965518,174.83508168572942,273.6433227441854,203.37078694941334,220.2901878133675,317.93264124829665,505.58984576887434,309.8178439322132
1.604,13.377797250715778,34.12569538250524,65.69829217333628,96.8418185306449,121.9174144334929,128.0622772870123,172.9548584094954,147.2090529317893,140.01616544235424,136.40957006233202,98.03399187250814,41.32702752651345,40.19182088410277,15.889062712450468,-135.6143316022588,-123.94559937013724
1.608,15.373580881190378,39.1693308203353,73.95091971399253,89.89856863368274,111.85267864783235,124.08637527263663,86.69395355447512,59.23858807311341,-15.857402479586199,16.630429505223617,-85.07699351359807,13.477341706846275,-74.16421793706994,94.7523335809878,173.34345727278318,245.0677643663663
1.612,16.876049953268424,46.10935959155637,67.23595762504614,86.13269083522013,84.84118643067158,50.89004348395475,18.500043624989374,8.6927444369678,-33.24246112717394,12.554354827800623,90.94356800699397,146.56990238728955,343.03998724533704,338.4551416951987,230.1231120644673,309.1029798692699
1.616,18.664788201501604,48.06822042709591,71.86943074974589,69.8126508238445,36.855659457364176,-16.88057503080175,-31.913928611630766,19.45460550417517,65.88747444117521,179.2088149701446,201.88666275582935,337.092615457991,172.73676851068592,138.14912733631584,-26.33132333986913,63.43103747936344
1.62,19.514728929734105,48.35382346105028,55.47630637809985,38.74472423325614,-15.05873158139029,-33.854622687198145,10.84365150829673,88.75118020727437,215.4032133474218,494.7145636715237,160.65341927350516,90.13186476649376,51.8357866023196,23.84970652284416,-35.82396160127553,388.3377164616065
1.624,20.622398791602805,46.36399043558038,47.929631319776206,13.150731468731838,-37.05839815084386,0.21170404078171146,82.27027746669859,184.38484996216766,167.62028631143738,242.167669363349,-11.06595946223068,-96.75898695106531,-14.152486681916315,187.99183002877282,384.34478209922185,478.21101428872026
1.628,22.11295455100273,47.406947247643735,31.130217389865102,-16.34061517666226,-7.954305254945744,59.917998773855196,143.8856520723025,144.9404897122074,87.87440284496955,-11.700947020778585,34.018860808158834,123.84551415936528,473.16269998053895,327.76708369580365,131.49518286236173,-201.84610815947582
1.632,23.36320214574389,41.763709963708365,17.043144976045323,-19.457292061708507,15.984962559852299,132.7620792534436,179.16961405035377,83.0137392502181,-26.20828604865291,13.602078272404682,164.2904106017265,280.12164966806915,384.5360338824173,-14.185628334420755,56.44203439594864,159.76226212997716
1.636,22.924059901695387,34.739134960437966,-1.6941959537931162,-20.481810621026597,61.04439972616109,130.77372274849574,91.06613986832738,14.194476256376092,-24.78878152114123,141.85644408195685,552.9906379215332,131.52489780070184,-197.00570295840976,78.21127012189581,362.6883794582592,414.65012342215243
1.64,23.996643893458558,29.519716109677145,-6.997270625504939,9.167638182766218,102.41412912155198,139.20551710874753,32.38731891849604,-12.028750040070094,121.72106724733972,292.9970125997068,233.68046790110634,11.745889996399484,66.53744770226271,486.8702225960467,260.17934547216385,-9.503695749729815
1.644,24.794033925206207,21.976396710463654,-16.3908553734691,34.79005093065406,129.49060593727575,69.41563720223809,-27.984410215762765,119.48787936353996,211.52994342994336,122.42211099504576,-43.486672397431505,87.64713888475191,232.99388307717615,156.04988828639557,-82.36305795559369,67.04089231320462
1.648,24.14051517187361,14.677067910497385,-10.498503504347596,58.32005996266533,124.20161219157856,21.230897313006444,15.59320823135625,302.5095837133327,186.01094717811606,-8.857992528091117,70.34797452346488,368.52655585468267,168.71569340334372,-137.5688346082045,176.39289464210242,354.9173689109895
1.652,24.162009976010104,7.389458825147903,1.3513244503977404,77.01429637340502,78.11987022037556,-39.08028081938987,75.33797172813367,157.17901804155656,15.409327230913433,35.61196399225231,293.5218617380767,169.52863981770852,-150.0949467599071,152.09211141088957,374.97379349907743,125.61023381217808
1.656,23.12443356816117,1.0292816022385267,8.465504494974361,97.01816451215342,35.22633000122157,2.6790376496344805,130.73046902915752,114.96432624912165,-64.09326337865298,182.28250302009945,215.4437346680888,51.11019973844773,127.94164727379543,375.8137437464856,76.26871806155266,104.11000660913047
1.66,22.37780480152808,-4.666207994675943,24.055730335108763,85.71796421752002,3.8660737333798494,32.59660341589856,143.9283306578433,30.408236540364697,33.34815276173977,253.5969708406173,57.913323613593924,47.96436217955031,287.6553391257926,22.807410204584116,133.14901200888488,256.82215684279436
1.664,22.13004034047916,-5.840595660509042,38.61102296936904,72.8184429034205,-14.60384112841065,112.25214619143742,111.57436658876559,-13.281652502987583,173.04806950687998,113.45703589285716,-95.39811853343141,491.0618083360544,122.96212636447794,84.38943123719221,589.8291532249491,84.62884143949047
1.668,21.316901074100976,-8.92670505737772,53.45526735552747,51.68623678733857,-22.024249454187725,142.94631942480777,30.40677539689529,28.40366972918254,390.5185985529653,22.11076620865073,156.40234048120158,379.980787105373,5.718483970549173,319.2423734410838,284.8970093635543,28.992667724119173
1.672,19.39995808976161,-8.863019644050105,65.45206840264072,22.356453285338706,26.59578072857347,134.24049454061742,-18.212172770083313,162.19659347346428,196.03344734557135,21.911603785204406,273.49236078919444,-29.08504356893377,146.879645715103,173.29911989994926,78.3600179133226,427.6048416492106
1.676,18.404408732702336,-5.263236103244587,75.87338052470614,4.63880762409039,65.59983494974556,94.90892682556863,-4.350758412950057,172.90594595586134,-54.039990121375496,169.7750780618739,139.44056487207973,-35.54411650106988,332.0616911831646,29.283173568849946,197.9197692239202,149.04156861426205
1.68,16.88757230958042,-2.7465698266534524,72.6957948909791,-21.06061807454784,101.55175551948372,37.50395209564953,60.377291770532096,124.522575131615,-54.50127121783231,213.6212911057393,14.654082931904895,283.0005290307093,88.40751330204547,112.63423275014209,340.8079433436864,-54.84264195875829
1.684,15.19310325495108,0.31768701437936997,63.58590873624506,-25.794679522786083,114.08600999915606,-39.49897856927247,146.761964292073,12.110274198406543,101.94496628935605,125.90466086386755,45.224717965190536,231.09255851337997,67.95260374756683,263.6293194277333,-199.425561220413,766.5989776545274
1.688,13.459433622167385,7.510565918545446,54.218829350712184,-9.254625814608339,108.60264260375115,-5.1254282725192155,185.87692587666538,-5.160802907181534,248.48058526144897,-66.79528759194213,191.1736814755625,47.725422264346406,183.59964842993733,60.87580834981688,171.57408891100593,407.82335277533303
1.692,11.722561169686173,13.85501041767752,40.75382290643098,17.010453046182644,73.5260892657937,30.27480282328695,131.7554871444011,-11.983757183154651,173.42417992182263,-44.0380392672576,274.00825101232,-36.26893635514901,374.0200419924907,-152.02627470512493,432.81989875154477,-193.8589178184116
1.696,9.999999999999373,21.358798641855,25.505874607619003,49.68938724222586,33.47314665110083,77.69432032739903,39.900469693883586,125.98541510028107,21.234429444015475,138.57183910926852,75.37375764342715,157.90842546589204,-11.071005778060282,225.9886629983564,-3.8018614955684598,418.5574231563613
1.7,8.192039899757868,27.575844386854868,10.058694976397817,77.9330855956733,6.432158825558368,137.1702168081144,7.313747711046389,192.61111329848526,-43.70531728155481,294.6757143436989,-93.52286688750024,332.467096432541,-78.65724639430488,580.4795712305813,18.765811896576565,301.3554246852253
1.704,6.385363678554071,33.92848881028847,0.4164532127448517,93.1495068542806,-34.38401632686062,127.67636565679427,-25.889012774100195,161.44700999318093,57.077267697852065,120.18050841398428,120.4461574520499,69.84649326418966,432.442054478085,-144.92466710927647,455.4105617973754,-91.38961703798176
1.708,4.848455153551348,41.54315991646063,-8.303977846636144,85.47145369976907,-7.122429512761514,122.95121000212703,45.71789338222915,52.44003923931389,183.45102932290462,-74.69263446434402,226.78431817105502,-35.14851136812493,596.5766260711614,115.02343699550701,136.6929591631749,316.33593708785014
1.712,3.347785610541055,42.64770604916081,-8.477153083448286,89.93288449755056,15.793793305646936,50.34236988731294,132.49791685701626,-5.177185604650404,194.02690331955242,46.25505815898246,156.88718945145274,164.341404526382,27.989294229031714,333.88986673196376,-154.16455248736935,230.21916157684456
1.716,1.5933102342013168,49.937529220317984,-14.337780034057168,70.29533098111781,65.10851724317398,-19.119727250887593,171.14484791461172,-15.852681768576602,116.19726118729318,186.5288826131162,-26.06321970411929,307.638112194932,-7.383649433863553,136.894971950853,252.67277910452444,25.909032840109944
1.72,0.3314915404610179,46.82579420524909,-1.2778860354178683,38.63483000822988,104.74548549460329,-7.453259404235666,264.2786217760132,92.37525163166669,-49.240184286593404,517.6381227649515,64.99353997636044,85.95304871944495,254.33839680676795,-180.08258781897223,190.591257878587,256.6043111204373
1.724,-1.3875188337743474,45.30828417179062,15.787084027795611,13.359865013621931,134.8785473572487,16.95339561700701,116.01712234772916,171.96740889586673,-19.929088028091456,271.85388913394496,496.7866509459128,2.7773254722640104,245.00126825752045,263.4436222134315,-4.930412982274504,215.01686999193373
1.728,-2.1445374393450045,43.900243291673476,28.94609438597092,-4.458102074357484,126.26782571105419,59.87296927977988,-40.02684613154554,138.89071240840434,92.62025174470149,-106.91458015994138,475.4772645248513,129.98443344016022,-112.0475849505678,283.912912854452,359.3800628216514,81.68050780708441
1.732,-2.357739690638722,41.4398321873765,43.646301517085384,-10.598825528093215,76.52268187109374,124.45077907925861,5.326102994305614,82.50791971447413,241.84768767422338,43.72922279309383,76.60071594435607,285.6549822892992,97.9019731646739,-9.90621098146434,582.0350170767836,158.44341912935437
1.736,-4.023257270565292,36.16474665738724,54.97602133746241,-9.821851570940666,34.28167081512484,122.38389156583466,36.73154457907312,13.571700248088874,166.09395694600667,172.16579091190653,16.84952755977396,131.91183188318544,332.000848244232,-28.724013252526674,93.42218774360163,476.5717168021568
1.74,-3.668094297701643,29.072041341083455,70.06762039798222,13.072371343049028,-4.755050745171964,142.70646034668823,131.44836315523764,-18.013107203128783,65.41309213745258,207.63710351385123,109.63587480429709,-89.19226282890361,185.79448196110027,368.4490016721552,-21.737180295368006,-45.25289379358503
1.744,-3.608088723782874,22.05502755526029,71.35990370927075,35.241473327176024,-2.79141628795508,71.47726125123346,143.9302854940519,58.81383333919898,20.513547552198318,125.1304707111407,238.93860444607571,179.35190287276743,50.815765408384266,168.19965614721957,452.2045976488546,213.27330318604953
1.748,-3.7434456798271594,15.306787724761495,65.96748553349804,59.345530548243005,-22.013100925826166,19.25496277914869,125.83819691089377,183.28737815811343,18.455910844724016,-82.5432047300803,141.63956774841563,682.1141910741172,92.02218592904408,-112.70042996250257,126.21465432260699,764.0077171938956
1.752,-3.895257557738029,7.548937296085301,66.43937615562034,78.10414768343874,20.84632563301412,-32.70870508955565,66.42490398078948,220.34624559496106,156.0613186338059,-14.817812205085644,-32.36328193962041,207.69134811613736,429.769639617115,166.94311118137668,36.201823136904636,69.05221008646215
1.756,-3.2810099476754697,1.7816709377874922,54.499056308786464,92.7455843832661,63.7443259446232,-18.756234226714824,15.695967718201437,104.67170325736296,165.85248751725408,170.96894335399503,-4.746343782953829,-61.51082181958881,138.3440602801659,265.551515031167,308.39365173653306,36.871851657878366
1.76,-3.2740710243711924,-2.7423418869416203,36.783470337230575,89.00868053011584,93.47428073558359,43.16274969903647,-51.85453574867006,-21.48122418883237,114.75393637462739,207.85573277774637,151.44122878500252,83.94308879269016,-111.81966463974138,78.18251216470108,271.8328317630207,352.89581895781384
1.764,-2.014042485582104,-5.062522559178465,21.019630967281884,80.01916657941742,113.32717784370843,110.25315402083508,37.41250846225452,-34.51073740878152,-29.803288169314342,131.15993314656933,224.0673036686946,339.2806589952627,137.74289316040174,-104.11204408383219,-8.24190393244723,42.44460893146116
1.768,-1.1219046422956627,-7.578485289880099,4.024548330101403,55.18612422501006,100.79539376443739,151.18220569624967,111.91968121054418,81.25452626293756,-66.5017559755276,-31.958415446927802,59.6579474077356,217.34874480544943,340.0201608125471,651.3602743427236,156.78978788480842,63.27376934995675
1.772,0.5521903777780732,-9.245268969450077,-2.982423957260636,24.415584284318165,83.1905747782828,132.55458039295684,188.0517470580756,295.9501462978939,72.43543776852563,10.322629074039696,-103.85425503967028,46.003422608658084,69.5463384182624,502.7542743351099,305.93466062749013,322.9963525329391
1.776,2.1018844322840398,-7.857083129303952,-16.691041641738316,7.8283507154146434,36.65056908981221,83.49370251896775,153.69115490562982,156.47700420195682,383.8429781038052,169.21667902240455,92.5875966608757,58.62962670882391,28.472335020736566,-30.280650796840234,71.3568316555232,121.10595666401747
1.78,3.1180936912462016,-4.617077278545445,-6.651995421929101,-13.894809401619042,-12.205631767146812,35.68354921859712,77.24574305407462,133.99174911954805,454.6723872215362,264.2110446401038,330.461541443422,268.1594292987039,340.27474169848205,118.25257356944608,64.70025439066617,24.275202898688235
1.784,4.988096966517037,-0.006690236064486044,-1.33008922713719,-21.554974302749457,-29.899486593180498,-8.744809463208682,-20.810552449015503,35.6791858211188,145.96934350400818,122.25213530461406,187.0938807646168,210.28160536925407,552.0276794221853,324.71248343970376,459.5848415698189,270.43179510662605
1.788,6.310577125466157,6.8219036619088715,1.1742712170688954,-4.531804398881377,-13.077416743052247,-27.714709589315746,-54.06012856820165,-8.992782877001758,-51.557476107828734,-6.264769202051056,45.86330815213236,36.519166351017006,37.959350552654485,120.90315225432688,267.25068002699766,212.40914903845658
1.792,8.23222036806377,14.41728756737018,19.462023842513684,18.62765935016992,23.184629181416614,12.830541401050318,25.28829514442831,32.962549667084694,32.03985633299248,20.748985557698035,-12.10165154076168,44.41239888271666,-102.97051028543311,-15.32055473276938,-14.287451156577674,-143.76788292644846
1.796,10.000000000000703,21.35772266686138,34.76806249659102,49.71602219112498,65.01428243239431,82.08838307531948,106.06742972183221,117.98776308288572,161.20550631743822,138.8212688579148,172.94071408359443,245.3199540668247,199.03249649598445,242.80678954743934,620.7542950226774,409.5530071208142
